GeneID,Hpb_1,Hpb_2,Hpb_3,Hpb_4,Hpb_5,Naive_1,Naive_2,Naive_3,Naive_4,Naive_5
MGP_BALBcJ_G0009666,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012545,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028888,1314,1722,1189,1541,1427,1519,1638,1951,464,1659
MGP_BALBcJ_G0006509,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003969,30,27,17,0,21,14,16,12,0,21
MGP_BALBcJ_G0028040,4597,4195,4747,9456,4507,4468,4078,4622,6854,4546
MGP_BALBcJ_G0029181,6,0,4,0,4,0,3,1,12,9
MGP_BALBcJ_G0028844,7,8,5,52,4,7,8,11,0,10
MGP_BALBcJ_G0012629,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028973,8560,7941,8142,7217,8663,8231,7920,8658,4724,7852
MGP_BALBcJ_G0028612,18981,19112,15619,16454,19649,19339,21493,19042,6199,19725
MGP_BALBcJ_G0003880,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028107,950,723,820,1862,791,752,749,667,910,612
MGP_BALBcJ_G0028149,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028769,2532,2702,2205,239,2695,2713,2487,2417,108,2348
MGP_BALBcJ_G0037859,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012661,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028752,341,382,307,299,438,486,416,344,160,343
MGP_BALBcJ_G0003849,9,6,8,0,8,9,11,25,0,6
MGP_BALBcJ_G0015502,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003936,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012532,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028942,17924,20580,15243,59215,19237,21040,24869,23637,15857,22011
MGP_BALBcJ_G0029130,218,184,175,76,153,173,156,160,36,116
MGP_BALBcJ_G0003907,13,11,13,0,11,18,17,25,0,12
MGP_BALBcJ_G0039205,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012617,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028890,6,4,5,30,0,4,2,6,0,4
MGP_BALBcJ_G0039165,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012912,0,3,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028716,800,885,743,435,958,855,900,852,107,850
MGP_BALBcJ_G0012748,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028418,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040349,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028069,1501,1581,1133,5947,1545,1725,1979,1707,3760,1268
MGP_BALBcJ_G0028699,656,682,494,1217,702,647,672,590,623,721
MGP_BALBcJ_G0003973,3,0,6,0,7,2,0,1,0,0
MGP_BALBcJ_G0028006,1980,1510,1653,2049,1532,1535,1727,1541,1485,1458
MGP_BALBcJ_G0028707,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006535,6,8,4,0,6,8,2,4,0,6
MGP_BALBcJ_G0012508,0,1,2,0,2,0,0,2,10,1
MGP_BALBcJ_G0040332,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012564,4,4,7,9,4,7,7,3,10,2
MGP_BALBcJ_G0006370,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006520,18,22,6,1,34,37,38,29,41,45
MGP_BALBcJ_G0012783,2,2,0,0,0,1,4,0,0,2
MGP_BALBcJ_G0028349,1183,1137,1035,190,1199,1412,1018,1188,115,862
MGP_BALBcJ_G0003983,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028743,1795,1705,1662,2796,1853,1794,1480,1714,2380,1414
MGP_BALBcJ_G0015474,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028598,8330,9603,7228,39896,9650,9578,13459,9600,12258,10965
MGP_BALBcJ_G0029091,1860,1522,1460,305,1359,1310,1342,1442,145,1189
MGP_BALBcJ_G0028138,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028704,0,0,0,0,0,4,0,0,0,0
MGP_BALBcJ_G0029157,644,734,415,76,426,466,478,507,21,300
MGP_BALBcJ_G0039198,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028474,333,174,240,34,170,111,195,157,222,130
MGP_BALBcJ_G0028642,2651,2232,1790,667,2371,2473,2487,2735,160,1761
MGP_BALBcJ_G0028406,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029127,181,163,121,120,173,171,190,164,70,118
MGP_BALBcJ_G0006530,0,3,0,0,0,0,1,0,0,4
MGP_BALBcJ_G0028336,541,654,294,132,463,566,1025,481,26,599
MGP_BALBcJ_G0028544,1821,2032,1454,4238,1848,1959,2251,1761,1434,1724
MGP_BALBcJ_G0037899,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001332,2,0,0,0,0,0,2,0,0,2
MGP_BALBcJ_G0036650,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028015,4069,3310,3374,9304,4079,4153,4493,3745,6929,3888
MGP_BALBcJ_G0012568,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012638,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028148,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029003,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028012,4521,3712,3840,6800,4068,3794,4099,4030,5958,3530
MGP_BALBcJ_G0003884,53,30,52,38,50,54,26,71,10,71
MGP_BALBcJ_G0012668,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003870,1,2,0,0,0,2,2,6,0,4
MGP_BALBcJ_G0028828,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028700,87,89,111,166,140,136,136,138,95,117
MGP_BALBcJ_G0036992,0,0,0,0,1,0,4,0,0,0
MGP_BALBcJ_G0012726,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028801,5699,5702,5012,7463,5506,6055,6147,5791,3797,5076
MGP_BALBcJ_G0028455,72,82,50,54,36,58,52,39,8,27
MGP_BALBcJ_G0006489,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028939,4180,4730,3567,740,4757,5431,5231,4518,250,4305
MGP_BALBcJ_G0028764,831,711,908,870,913,521,659,715,877,860
MGP_BALBcJ_G0029120,77,84,56,317,63,62,78,77,28,39
MGP_BALBcJ_G0037855,0,0,7,0,1,0,0,4,0,2
MGP_BALBcJ_G0003970,5,3,0,0,4,4,4,12,0,2
MGP_BALBcJ_G0006522,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012850,1,1,4,0,0,2,0,0,0,0
MGP_BALBcJ_G0028404,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028684,224,196,282,288,229,247,269,250,128,235
MGP_BALBcJ_G0028920,19169,19714,23870,32599,24441,19573,21655,20444,18355,20346
MGP_BALBcJ_G0012820,1,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0028729,0,0,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0028977,5374,5162,5091,5202,5738,5237,5467,5478,2730,5458
MGP_BALBcJ_G0028723,14526,9330,11172,16680,10861,9547,10247,10581,11822,9085
MGP_BALBcJ_G0008714,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0012650,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028102,5411,4424,5175,12099,5005,4306,4164,4802,15368,4276
MGP_BALBcJ_G0012890,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003888,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028105,1721,1727,1532,3450,2005,1927,1602,1545,1523,1492
MGP_BALBcJ_G0037858,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028812,7113,7482,5718,7649,6921,7079,7947,7186,2098,7225
MGP_BALBcJ_G0012702,0,0,0,0,0,1,0,0,0,0
MGP_BALBcJ_G0037909,0,0,5,0,4,2,1,0,0,2
MGP_BALBcJ_G0012709,2,10,6,2,2,8,6,3,3,0
MGP_BALBcJ_G0028993,2,12,6,0,0,0,6,4,0,2
MGP_BALBcJ_G0006431,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029165,31,18,24,0,6,28,22,12,8,32
MGP_BALBcJ_G0028019,2210,1883,1724,3612,1992,2184,2039,2063,2265,1457
MGP_BALBcJ_G0003967,35,31,33,24,34,36,32,41,0,28
MGP_BALBcJ_G0029068,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008723,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028479,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009682,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003894,16,12,10,0,16,8,6,2,0,15
MGP_BALBcJ_G0012620,1,5,4,0,3,1,5,4,0,4
MGP_BALBcJ_G0006363,0,2,0,15,0,0,0,0,0,0
MGP_BALBcJ_G0028695,413,332,248,14,344,441,568,556,26,364
MGP_BALBcJ_G0012883,79,74,69,29,83,114,96,94,88,121
MGP_BALBcJ_G0028938,5632,8332,5776,1901,7437,8965,9945,7319,568,7088
MGP_BALBcJ_G0012488,54,32,66,161,95,59,68,49,34,94
MGP_BALBcJ_G0012719,14,9,4,5,9,12,14,15,50,15
MGP_BALBcJ_G0012571,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028676,600,535,419,184,433,373,387,452,105,337
MGP_BALBcJ_G0028255,1296,1320,1423,4485,1595,1650,1110,1613,2193,1361
MGP_BALBcJ_G0012743,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012529,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028753,3739,3585,3111,1294,3513,4012,3426,3456,401,2659
MGP_BALBcJ_G0037884,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012804,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006410,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012584,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028348,1395,1006,1261,405,822,1071,1059,1000,95,719
MGP_BALBcJ_G0028573,4,1,2,0,2,4,9,1,0,0
MGP_BALBcJ_G0003952,25,29,39,10,47,40,35,46,26,31
MGP_BALBcJ_G0029072,0,0,0,0,2,2,0,0,0,0
MGP_BALBcJ_G0009677,4,4,0,0,2,0,0,5,8,0
MGP_BALBcJ_G0028560,373,285,257,327,244,263,319,292,149,367
MGP_BALBcJ_G0028271,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028175,2034,2266,1920,1657,2297,2521,2502,2103,775,2148
MGP_BALBcJ_G0008762,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012531,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015505,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012773,0,0,2,0,0,0,2,0,0,0
MGP_BALBcJ_G0012823,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039130,0,2,0,0,0,4,0,0,0,0
MGP_BALBcJ_G0028356,3581,2635,2245,2797,2283,2555,1971,2417,1931,2016
MGP_BALBcJ_G0012735,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012896,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028497,4948,3102,3552,3970,2675,2353,3085,3224,2563,2672
MGP_BALBcJ_G0028732,2365,2628,2049,4194,2801,2770,2886,2551,2630,2189
MGP_BALBcJ_G0012569,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0027993,1701,1542,1379,3755,1478,1460,1640,1346,2829,1146
MGP_BALBcJ_G0040356,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003836,0,2,1,0,1,1,3,8,0,3
MGP_BALBcJ_G0015513,2,6,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0028437,4323,4697,3703,2960,5426,4865,4554,5077,2355,3953
MGP_BALBcJ_G0037897,0,0,0,0,0,0,0,2,0,0
MGP_BALBcJ_G0039157,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006376,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006394,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028245,2847,2206,2622,2388,2034,1848,1716,1983,1442,1395
MGP_BALBcJ_G0028174,2285,2191,2189,680,2164,2065,2423,2269,132,2257
MGP_BALBcJ_G0012519,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029173,821,792,592,206,826,831,792,769,112,675
MGP_BALBcJ_G0028198,0,0,1,0,0,0,0,0,0,0
MGP_BALBcJ_G0029131,337,365,563,186,400,223,120,108,0,145
MGP_BALBcJ_G0006383,28,54,24,98,26,28,22,42,4,42
MGP_BALBcJ_G0012904,32,15,23,0,35,30,31,25,0,20
MGP_BALBcJ_G0028816,312,270,272,23,305,259,297,291,37,305
MGP_BALBcJ_G0028221,885,1063,683,1360,944,1135,1328,1059,644,832
MGP_BALBcJ_G0037866,2,3,4,0,3,2,6,0,0,2
MGP_BALBcJ_G0003957,3,1,0,0,0,0,0,0,0,5
MGP_BALBcJ_G0028465,285,222,249,507,200,268,212,224,631,253
MGP_BALBcJ_G0028059,1301,1370,1113,4837,1515,1204,1281,1150,4391,1138
MGP_BALBcJ_G0012868,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028023,133,138,143,175,150,104,121,145,181,140
MGP_BALBcJ_G0012493,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003886,0,0,0,0,0,0,1,0,0,0
MGP_BALBcJ_G0028480,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028762,1677,1290,1428,2612,1263,1105,1398,1371,2267,1045
MGP_BALBcJ_G0028226,5,0,6,0,0,0,6,2,0,3
MGP_BALBcJ_G0029232,521,463,517,168,743,627,608,610,178,560
MGP_BALBcJ_G0029109,22,38,47,12,46,42,41,54,7,36
MGP_BALBcJ_G0012656,0,0,0,2,0,0,1,0,1,0
MGP_BALBcJ_G0040326,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039154,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003879,0,0,1,0,0,0,0,6,0,2
MGP_BALBcJ_G0006493,0,0,0,0,0,0,4,0,0,0
MGP_BALBcJ_G0037864,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008720,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029021,11,10,6,0,4,7,10,4,0,4
MGP_BALBcJ_G0028322,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039209,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028682,19,31,15,0,24,12,17,29,0,26
MGP_BALBcJ_G0028602,365,264,196,296,343,219,274,298,211,255
MGP_BALBcJ_G0012894,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006380,13,12,17,44,12,6,24,11,0,24
MGP_BALBcJ_G0036994,2,11,3,0,1,8,1,0,0,1
MGP_BALBcJ_G0028517,3871,4248,2897,6113,4134,4856,4043,3655,2246,3574
MGP_BALBcJ_G0003882,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028237,6592,7453,5733,8069,6787,7354,7125,6981,3090,6094
MGP_BALBcJ_G0037878,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009672,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003853,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003976,65,51,58,2,44,40,45,48,8,24
MGP_BALBcJ_G0003923,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040335,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012652,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012475,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0028253,1277,1312,1196,1968,1512,1166,967,1068,1772,1124
MGP_BALBcJ_G0006344,7,1,2,0,9,4,2,4,0,2
MGP_BALBcJ_G0003920,1,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028445,1917,1910,1922,5785,2228,1984,1865,1902,2902,2214
MGP_BALBcJ_G0039185,0,0,1,0,0,0,0,0,0,0
MGP_BALBcJ_G0028994,6479,6351,4570,556,5439,5281,6067,5900,245,5123
MGP_BALBcJ_G0003867,4,4,9,0,2,0,2,8,24,2
MGP_BALBcJ_G0028206,627,686,459,670,425,526,547,483,194,401
MGP_BALBcJ_G0012633,0,0,0,11,4,4,0,4,18,2
MGP_BALBcJ_G0029041,2114,1852,1781,2327,1969,2066,1945,2001,1351,1708
MGP_BALBcJ_G0012701,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012853,27,9,6,18,20,14,19,7,30,25
MGP_BALBcJ_G0039166,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012561,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008700,37,21,26,6,30,19,51,23,0,34
MGP_BALBcJ_G0028443,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028568,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028514,1118,1151,1171,1236,1169,1097,1110,1109,520,1017
MGP_BALBcJ_G0006378,0,1,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012836,0,3,12,46,6,8,9,5,0,4
MGP_BALBcJ_G0040320,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012576,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028185,801,717,843,438,962,797,992,1006,141,1003
MGP_BALBcJ_G0028843,5973,4950,4524,3676,5459,5271,4917,5566,2178,4594
MGP_BALBcJ_G0039153,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028423,1737,1576,1486,1949,2043,2861,3670,3035,1593,3357
MGP_BALBcJ_G0003990,2,1,5,0,0,0,1,2,0,1
MGP_BALBcJ_G0012830,0,0,0,4,0,0,0,0,0,1
MGP_BALBcJ_G0003852,34,64,51,379,63,33,41,42,39,56
MGP_BALBcJ_G0037923,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028280,990,819,979,3762,1119,1366,758,1029,2132,657
MGP_BALBcJ_G0012739,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012554,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0040344,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012679,2,4,2,0,0,7,2,6,0,0
MGP_BALBcJ_G0008688,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0036997,1,1,0,0,0,2,0,0,0,0
MGP_BALBcJ_G0012608,0,7,0,0,2,3,2,0,6,1
MGP_BALBcJ_G0028124,14,10,18,0,9,7,14,18,0,7
MGP_BALBcJ_G0012594,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012829,0,1,2,0,2,0,0,0,0,2
MGP_BALBcJ_G0028671,464,430,388,141,518,391,456,513,57,450
MGP_BALBcJ_G0012484,0,2,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028268,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028078,530,290,530,499,453,594,442,377,364,295
MGP_BALBcJ_G0001329,0,0,0,0,0,0,2,0,0,0
MGP_BALBcJ_G0001324,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003887,0,3,0,0,0,0,0,4,0,6
MGP_BALBcJ_G0003841,13,8,11,0,16,6,13,17,0,9
MGP_BALBcJ_G0039161,0,0,2,0,0,0,0,0,0,0
MGP_BALBcJ_G0028892,1671,1710,1450,690,1763,1852,1666,1667,180,1466
MGP_BALBcJ_G0028745,1119,1237,1104,1577,1183,1348,1461,1430,606,1099
MGP_BALBcJ_G0029132,1,0,2,0,4,0,2,6,0,3
MGP_BALBcJ_G0008765,1,0,0,0,3,2,0,0,0,0
MGP_BALBcJ_G0028658,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0028489,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028168,1,0,1,0,2,0,0,4,0,2
MGP_BALBcJ_G0006417,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028347,2,6,13,0,4,4,0,2,0,2
MGP_BALBcJ_G0040343,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006521,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029080,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029148,1460,1418,1552,790,1402,1509,1533,1578,330,1386
MGP_BALBcJ_G0012486,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003890,1,4,7,68,2,4,4,2,1,4
MGP_BALBcJ_G0008763,0,2,0,0,0,1,0,0,0,1
MGP_BALBcJ_G0040338,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015480,4,3,2,0,2,1,0,1,0,2
MGP_BALBcJ_G0006481,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0015495,1,0,0,0,0,0,2,0,0,4
MGP_BALBcJ_G0012814,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012600,101,91,80,0,94,59,105,102,1,86
MGP_BALBcJ_G0028417,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0009663,0,0,0,0,0,0,3,0,0,0
MGP_BALBcJ_G0037906,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0008718,0,1,0,0,2,0,2,1,0,0
MGP_BALBcJ_G0028460,1209,1169,986,2722,1227,1259,1197,1143,2357,1148
MGP_BALBcJ_G0037887,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029030,1081,770,682,282,989,763,591,801,29,638
MGP_BALBcJ_G0012630,0,0,0,38,0,0,0,0,0,0
MGP_BALBcJ_G0028808,1887,1748,1407,1024,1646,1966,2204,2122,413,1543
MGP_BALBcJ_G0028008,285,261,271,594,283,254,323,311,625,305
MGP_BALBcJ_G0012744,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006442,144,180,137,185,152,98,104,127,123,122
MGP_BALBcJ_G0028451,2540,2093,2093,5946,2169,2012,2049,2381,2654,2240
MGP_BALBcJ_G0003985,0,1,2,0,3,1,0,0,0,2
MGP_BALBcJ_G0039172,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028385,1755,1767,1693,4228,1753,1892,1658,1528,2843,1380
MGP_BALBcJ_G0012803,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028018,238,286,183,496,210,328,299,251,282,181
MGP_BALBcJ_G0028079,0,0,0,0,2,0,0,0,0,0
MGP_BALBcJ_G0012666,2,4,2,0,4,0,8,5,2,4
MGP_BALBcJ_G0001326,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028735,1943,1839,1591,2099,1806,1805,1848,1922,1131,1586
MGP_BALBcJ_G0028084,3,3,2,24,1,2,6,0,7,5
MGP_BALBcJ_G0028291,1013,1032,984,1086,1024,1085,921,957,723,722
MGP_BALBcJ_G0012479,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0001327,6,0,4,0,9,2,2,2,60,0
MGP_BALBcJ_G0027995,0,2,0,0,0,0,4,8,0,0
MGP_BALBcJ_G0037847,2,0,1,0,2,0,0,0,0,0
MGP_BALBcJ_G0028613,14424,15818,12547,31441,15837,15839,18126,13778,13931,14723
MGP_BALBcJ_G0039204,7,2,6,0,6,8,6,12,0,0
MGP_BALBcJ_G0012593,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028968,5146,4395,4448,6095,4961,4703,4768,4599,4700,4097
MGP_BALBcJ_G0001328,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0003954,0,0,0,0,1,0,0,0,0,0
MGP_BALBcJ_G0028721,150,138,145,6,134,188,124,155,7,117
MGP_BALBcJ_G0029026,949,658,1164,789,684,853,1056,720,171,828
MGP_BALBcJ_G0028153,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006428,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012523,5,14,12,0,11,9,12,5,0,8
MGP_BALBcJ_G0037882,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0037867,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012752,5,0,2,0,0,2,0,2,0,0
MGP_BALBcJ_G0028967,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028837,5652,3571,4303,1770,2993,3136,3630,3243,608,2369
MGP_BALBcJ_G0028370,1895,1564,1699,3749,1764,1525,1573,1660,2576,1516
MGP_BALBcJ_G0028372,3449,2574,3542,5741,2891,2737,2363,2742,5012,2718
MGP_BALBcJ_G0028902,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006434,1,1,8,0,4,10,7,4,0,0
MGP_BALBcJ_G0012690,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029102,106,78,84,0,60,72,104,88,0,92
MGP_BALBcJ_G0001351,109,27,78,104,71,52,87,68,52,45
MGP_BALBcJ_G0006414,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006393,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006462,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012837,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012832,0,0,0,0,1,0,0,1,0,0
MGP_BALBcJ_G0028131,628,676,458,2040,632,690,726,682,819,607
MGP_BALBcJ_G0028436,2723,2028,2511,4499,2660,2070,2219,2258,5079,2256
MGP_BALBcJ_G0012606,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028609,4238,3998,4231,9030,4557,3934,4082,3997,5753,4719
MGP_BALBcJ_G0037921,2,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012763,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028413,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028045,475,382,431,1402,436,519,559,485,790,364
MGP_BALBcJ_G0006395,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0039219,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0029177,402,210,272,194,301,317,233,299,126,300
MGP_BALBcJ_G0028100,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028958,3688,3055,2052,485,1781,1763,2946,2191,84,1720
MGP_BALBcJ_G0029190,8744,7618,6506,5133,7929,7631,6950,7724,2812,6597
MGP_BALBcJ_G0012745,17,9,10,13,7,3,12,14,0,21
MGP_BALBcJ_G0012867,4,0,0,0,0,0,1,0,0,2
MGP_BALBcJ_G0028980,2858,3062,2398,1012,3055,3234,3412,3476,374,3339
MGP_BALBcJ_G0028115,780,639,645,806,718,628,746,645,320,752
MGP_BALBcJ_G0028702,104,117,79,0,84,75,139,132,0,131
MGP_BALBcJ_G0028744,4,4,1,10,4,0,0,6,0,10
MGP_BALBcJ_G0015478,2,2,0,0,12,2,2,0,0,0
MGP_BALBcJ_G0028933,987,1059,764,1934,978,1102,1194,1019,1081,756
MGP_BALBcJ_G0028231,1029,988,1031,639,1085,1210,909,1076,311,972
MGP_BALBcJ_G0037850,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0006467,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0028468,5,0,1,0,0,1,0,0,0,0
MGP_BALBcJ_G0028287,0,0,0,0,0,0,0,0,0,0
MGP_BALBcJ_G0012542,10,18,6,8,22,22,16,15,8,6
